2026-02-17 14:38:11.359 | INFO     | __main__:run_news_producer:166 - 📰 SBIN.NS         Sentiment: positive   Score: +1.00 | Stablecoin Payments Show Up at Checkout Despite Cr...
2026-02-17 14:38:11.367 | INFO     | __main__:run_news_producer:166 - 📰 SBIN.NS         Sentiment: neutral    Score: +0.00 | Symposium on International Investment Law & Contem...
2026-02-17 14:38:14.806 | INFO     | __main__:run_news_producer:166 - 📰 RELIANCE.NS     Sentiment: negative   Score: -1.00 | B2B Payments Go Digital and Boost Cash Flow Contro...
2026-02-17 14:38:14.809 | INFO     | __main__:run_news_producer:166 - 📰 RELIANCE.NS     Sentiment: neutral    Score: +0.00 | 'We Just Want to See People Like Us'...
2026-02-17 14:38:14.812 | INFO     | __main__:run_news_producer:166 - 📰 RELIANCE.NS     Sentiment: negative   Score: -0.33 | Gemini 3 Deepthink For Beginners : Supports Resear...
2026-02-17 14:38:14.816 | INFO     | __main__:run_news_producer:166 - 📰 RELIANCE.NS     Sentiment: positive   Score: +1.00 | Engineers India zooms 22% in 2 day; stock hits 7-m...
2026-02-17 14:38:14.827 | INFO     | __main__:run_news_producer:166 - 📰 RELIANCE.NS     Sentiment: neutral    Score: +0.00 | Riding IVF tailwinds, Gaudium IVF faces workforce ...
2026-02-17 14:38:18.897 | INFO     | __main__:run_news_producer:166 - 📰 ADANIENT.NS     Sentiment: neutral    Score: +0.00 | Sensex spurts 317 pts; realty shares outperforms...
2026-02-17 14:38:18.904 | INFO     | __main__:run_news_producer:166 - 📰 ADANIENT.NS     Sentiment: positive   Score: +1.00 | Regulatory sandboxes necessary to foster AI innova...
2026-02-17 14:38:18.910 | INFO     | __main__:run_news_producer:166 - 📰 ADANIENT.NS     Sentiment: neutral    Score: +0.00 | Markets open lower amid mixed global cues; turn vo...
2026-02-17 14:38:18.916 | INFO     | __main__:run_news_producer:166 - 📰 ADANIENT.NS     Sentiment: positive   Score: +1.00 | Bain Cap must address stakes in arms for Manappura...
2026-02-17 14:38:18.918 | INFO     | __main__:run_news_producer:166 - 📰 ADANIENT.NS     Sentiment: neutral    Score: +0.00 | Manmohan Singh’s calm amid din in Parliament...
2026-02-17 14:38:22.654 | INFO     | __main__:run_news_producer:166 - 📰 TATAMOTORS.NS   Sentiment: positive   Score: +1.00 | JSW MG plans $441 million expansion to triple Indi...
2026-02-17 14:38:22.657 | INFO     | __main__:run_news_producer:166 - 📰 TATAMOTORS.NS   Sentiment: positive   Score: +1.00 | Indian stocks poised for better CY26; Nifty earnin...
2026-02-17 14:38:22.660 | INFO     | __main__:run_news_producer:166 - 📰 TATAMOTORS.NS   Sentiment: positive   Score: +1.00 | JSW MG Plans $441 Million Expansion to Triple Indi...
2026-02-17 14:38:22.664 | INFO     | __main__:run_news_producer:166 - 📰 TATAMOTORS.NS   Sentiment: positive   Score: +1.00 | Corporate revenues jump most in six quarters on GS...
